variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M99.0811T2.91	M99T3.4	99.0810847732456	99.0807237056057	99.0813852880802	174.680909587871	173.696436552767	177.333811583046	48	35	1	12			3040															
M99.0922T0.96	M99T1.10	99.0922403286014	99.0915810004681	99.0925522941982	57.7548136160213	55.6547622731368	59.0877757505968	39	21	2	16			1790															
M99.5128T0.08	M100T0	99.512788119373	99.5122156799623	99.5131283402404	4.58911991751324	2.63731933385856	7.87841543114835	63	41	2	20	[22][M+1]+		34															
M99.5128T0.53	M100T1	99.5128218397762	99.5123542729964	99.5131188211636	31.5893546998421	23.0272233970195	39.5873164897988	54	37	1	16		[M+H-CH3]+ 113.537	64															
M99.5432T0.65	M100T1.1	99.5432269651278	99.5425925861406	99.543731759413	38.7278792156288	38.3922960531995	48.6598308673288	66	42	3	21	[23][M+1]2+		14															
M100.0144T0.08	M100T0.1	100.014445832572	100.011136579814	100.014776422235	4.78037958957318	-1.75611667801586	7.74681702198563	43	28	0	15			1811															
M100.0397T1.91	M100T2	100.039736937791	100.039269592764	100.040256177006	114.566750649042	111.292275931617	129.301016676312	64	41	3	19			6															
M100.0398T3.82	M100T4	100.039843047154	100.039283447285	100.040274179243	229.116331734092	216.576237624732	239.155330734025	62	37	3	19			8															
M100.0397T2.72	M100T3	100.039742813453	100.039207501323	100.040121156698	163.184754021338	158.123722656823	177.925301321853	61	37	3	19			11															
M100.04T0.58	M100T1.2	100.040040874901	100.039254869533	100.041669582802	34.8366537257434	16.6545591039989	47.7807885921194	78	40	3	20			2921															
M100.0397T1.27	M100T1.3	100.039699122318	100.039270643246	100.040228958295	76.3430874937595	66.521249605139	94.732724471867	62	34	3	16			148															
M100.0763T2.14	M100T2.1	100.076343355318	100.075995581334	100.076595419215	128.340661437469	127.038457053859	132.23913519691	48	34	0	14		[M+K]+ 61.1132 [M+Na]+ 77.0871 [M+H]+ 99.0724 [M+H-CO2]+ 143.063	69															
M100.1127T2.93	M100T3.1	100.112695471457	100.112412577909	100.113012785134	175.719952352639	174.711035896547	177.187810739131	53	41	0	12			3041															
M100.5105T0.08	M101T0	100.510531426947	100.509979404052	100.510880610496	4.84833597096029	1.80365236827712	16.4324661752993	63	42	1	20	[22][M+2]+		1812															
M100.5106T0.53	M101T1	100.510564206352	100.510045426674	100.512927751707	31.5642545592759	25.6815686390417	52.0830871210302	48	31	1	15			64															
M100.5432T0.64	M101T1.1	100.543197868025	100.542614405949	100.543427741122	38.6347134896653	38.1108241827429	39.922343069107	56	38	0	18	[23][M+2]+		14															
M101.0237T1.24	M101T1.2	101.023687525369	101.023201675071	101.024282839057	74.5875061703335	73.893984383776	82.5374458022772	58	35	0	21			1															
M101.0603T1.68	M101T2	101.060327537102	101.059869266863	101.06059655212	100.716076899149	99.7262219317512	113.36602752868	62	42	0	18		[M+K]+ 62.0956	69															
M101.0604T2.38	M101T2.1	101.060381876817	101.060054933647	101.060668844761	142.699667152554	141.700805437749	144.410342353587	56	41	0	15			87															
M101.0714T2.71	M101T3	101.071391218224	101.070794699468	101.071635819044	162.834073637918	159.072584836811	164.776490211575	65	42	2	21			11															
M101.0715T3.83	M101T4	101.07146584831	101.070922271501	101.071811342233	229.843243767714	227.321885472673	232.617179201694	63	42	1	20		[M+2Na]2+ 156.158	8															
M101.0714T1.9	M101T2.2	101.071374681382	101.070904153546	101.071724448698	114.232310912835	109.715450509991	115.811116045343	61	41	1	19			6															
M101.0967T1.66	M101T2.3	101.096652171396	101.095999805772	101.096933839056	99.3580253515539	98.4108767673287	100.269118756027	54	37	0	17			4169															
M101.5093T0.08	M102T0	101.509335002809	101.509009585009	101.509665314896	5.01675044655439	2.0875295626136	11.2145412420357	40	30	0	10	[22][M+3]+		1813															
M101.6181T0.64	M102T1	101.618108372924	101.617514407	101.618432971602	38.4754806762641	37.354318616839	38.9351453470847	66	42	3	21	[24][M]2+		14															
M102.0344T0.65	M102T1.1	102.034404432843	102.033824029654	102.034726933987	39.072543365764	38.4740908341379	40.417759585427	66	42	3	21	[25][M]2+		14															
M102.0344T7.81	M102T8	102.034430041876	102.033811872909	102.034777378068	468.423428565193	466.946546436437	495.408438983978	52	28	3	16		[3M+H+Na]2+ 60.0227	4															
M102.0344T2.73	M102T3	102.034381957432	102.033852509228	102.034676377673	163.819051600706	151.950295518837	175.108284149291	25	16	3	5	[26][M]+		11															
M102.0346T0.09	M102T0.1	102.034634593493	102.033859003601	102.034825897144	5.22035516139173	2.62122945793829	15.9147833167976	19	11	3	5			1814															
M102.0345T5.35	M102T5	102.034545966125	102.033879673162	102.034765496034	321.113600174163	316.135037288262	324.226206828693	16	11	3	2			1029															
M102.0344T10.66	M102T11	102.034417795233	102.033825150888	102.034725608459	639.313246083464	624.671087498623	655.44163268293	12	4	3	2			2340															
M102.0345T8.75	M102T9	102.034542380802	102.033798745689	102.03471316011	524.876212616816	522.453198820389	534.116451582856	7	4	3	0			1610															
M102.0344T9.81	M102T10	102.034447900531	102.03381511803	102.034714662593	588.329574095945	580.268525906324	601.227386604486	8	3	3	1			727															
M102.0555T1.02	M102T1.2	102.055486266222	102.054903213889	102.055763698442	60.9122226704801	34.1590393747689	62.0085146787721	87	42	1	21		[M+H]+ 101.05	26															
M102.0554T2.72	M102T3.1	102.055402572955	102.054858857998	102.055684447082	163.112341756973	158.545636927228	167.387495242452	65	42	2	21		[M+2H]2+ 202.098	11															
M102.0555T3.83	M102T4	102.055487342518	102.055068991354	102.055801741772	229.615943589578	227.790900176149	231.540503516277	59	41	0	18		[M+Na]+ 79.0722	8															
M102.0554T1.91	M102T2	102.055415122936	102.054983581649	102.055713289431	114.494752546425	110.367726009088	117.012027035088	59	42	1	16			6															
M102.0668T0.84	M102T1.3	102.066781371497	102.066124834019	102.067035057629	50.1858352039038	49.7407373300767	50.6602469467425	63	42	0	21			1188															
M102.092T1.68	M102T2.1	102.091959569753	102.091330514874	102.092253920433	100.706940267767	100.097349958161	104.418408430388	65	42	3	20	[27][M]+		69															
M102.092T4.36	M102T4.1	102.092014402027	102.091365467522	102.092339631637	261.597112536372	259.655228690477	262.74661667201	57	38	1	18			2491															
M102.0917T1.9	M102T2.2	102.091700076334	102.091365824442	102.091954464251	114.124496901591	113.102375316445	115.667115909152	54	38	0	16			6															
M102.1196T0.64	M102T1.4	102.119560751449	102.115632514904	102.120044654158	38.1798087552819	35.7082513056672	38.9900671378918	36	18	1	17	[24][M+1]2+		14															
M102.5361T0.65	M103T1	102.536055850749	102.535472988522	102.536392781136	39.0546698094138	38.4740908341379	40.417759585427	66	42	3	21	[25][M+1]2+		14															
M103.0324T0.65	M103T1.1	103.032366609786	103.031770324489	103.032744050758	39.0569060704107	38.51744444771	39.922343069107	59	36	2	21	[25][M+2]2+		14															
M103.0395T0.89	M103T1.2	103.039549040172	103.039129121988	103.039816588909	53.6900877826374	52.6385215823945	65.0918473354484	61	42	0	17			33															
M103.0509T0.64	M103T1.3	103.05086469509	103.050222676392	103.052859001383	38.4160399628603	37.4700758689098	53.726112383247	74	42	3	21			14															
M103.0506T2.72	M103T3	103.050642451414	103.050072833238	103.050977980861	162.917681951682	158.545636927228	167.387495242452	41	23	2	16	[26][M+1]+		11															
M103.0507T3.85	M103T4	103.050716315338	103.050411757113	103.051011756257	230.758704818294	227.11034118523	238.347992314607	43	33	0	10		[M+2H]2+ 204.09	8															
M103.0507T1.9	M103T2	103.050674465303	103.050263802618	103.054889097363	114.191939988882	112.320580596767	116.780829973524	54	39	0	15		[M+H-HCOOH]+ 148.054	6															
M103.087T1.12	M103T1.4	103.087037996763	103.086527660554	103.087535585181	67.4235016064309	66.0713316638065	69.5634558980578	66	42	3	21			18															
M103.0952T1.68	M103T2.1	103.095214334218	103.094638444245	103.095572770681	101.08120797793	100.097349958161	115.358928882755	91	40	3	21	[27][M+1]+		69															
M103.1123T1.68	M103T2.2	103.112280379769	103.111662854799	103.112593456222	100.801814783738	100.029547897928	102.039091294693	57	34	2	21		[M+H]+ 102.111	69															
M103.5098T0.08	M104T0	103.509757811171	103.50916850435	103.510120508286	4.79377905902272	0.564836233544677	15.9147833167976	59	39	3	17			1815															
M103.5098T0.5	M104T0.1	103.509780329902	103.50914029486	103.510077883197	29.9056975715975	20.4361230033867	32.4289967667152	58	38	0	20			3099															
M103.5485T0.65	M104T1	103.548531394647	103.548118725762	103.54879625251	38.9220693106656	38.1625590043272	39.6260414172652	51	38	0	13	[25][M+2]+		384															
M104.004T0.8	M104T1.1	104.003956221392	104.003564966465	104.004241192505	48.1364763124889	47.7206748289182	48.5836590776344	39	30	0	9			1189															
M104.0399T0.64	M104T1.2	104.039855128357	104.039259256191	104.040210048479	38.2319772918182	37.8562859818971	40.4793931669695	59	36	2	21			14															
M104.0533T1.03	M104T1.3	104.05334662508	104.052797431216	104.053574941074	61.5676171717442	60.9254205278487	62.2864692938939	63	42	0	21	[28][M]+		26															
M104.0713T0.83	M104T1.4	104.07126539925	104.070557805496	104.07158215795	49.8947726871801	47.3509925933925	53.7379136268078	65	42	2	21		[M+H-H20]+ 121.072	29															
M104.0712T1.66	M104T2	104.071151727458	104.070545476583	104.071499678879	99.8763362445302	98.9874032854846	117.604961491424	49	26	2	17			4164															
M104.1076T0.8	M104T1.5	104.10756966333	104.10694780516	104.107863242263	48.1999800693508	43.8825781111326	48.5491722313742	64	42	1	21	[29][M]+		1190															
M104.1076T11.03	M104T11	104.107559578158	104.106956170645	104.107856629282	662.003710536675	660.999995862136	664.143336918767	63	42	0	21		[M+H]+ 103.097	3															
M104.1075T11.63	M104T12	104.107533143141	104.106979878812	104.107793667904	697.51208621908	696.349584327726	702.85626536861	63	42	0	21			2															
M104.1075T11.9	M104T12.1	104.107535767064	104.104849014117	104.10781576414	714.118545857662	712.096207713301	732.970056659481	49	30	0	17		[M+H]+ 103.096	7															
M104.2116T0.8	M104T1.6	104.211592541827	104.21120068289	104.211900128019	48.1146952912794	47.0107882268098	49.1430305813793	48	34	0	14			1191															
M104.5404T0.64	M105T1	104.540354774457	104.539701470583	104.54118857273	38.277749999745	37.6641099142308	40.4793931669695	64	42	1	21	[25][M+2]+		14															
M104.8796T7.7	M105T8	104.879608701971	104.878942601439	104.879885940144	461.729588072423	460.544588373392	462.722692717822	66	42	3	21		[M+H]+ 103.875	4															
M104.9928T0.78	M105T1.1	104.992829793009	104.992488087183	104.993092601854	46.8354653400756	46.4742283931974	47.0980184042746	50	40	0	10		[M+2Na]2+ 164.007	90															
M105.0038T0.66	M105T1.2	105.003846212186	105.003496399548	105.004113680186	39.5027852849688	38.8832788661479	40.3798358159822	52	37	0	15			385															
M105.0168T0.55	M105T1.3	105.016832386903	105.016281054917	105.017141596697	33.1501247105723	31.3755796634306	35.2990338530075	55	38	1	16			2920															
M105.0168T0.08	M105T0	105.016785710815	105.016176895242	105.016975087296	4.50957733857408	3.9396402008954	5.66446099218712	42	24	2	16		[M+H-CO]+ 132.003	34															
M105.0429T0.75	M105T1.4	105.042863108482	105.038063108673	105.043157790306	45.1502588921599	39.9375074684032	45.5261993667071	64	42	1	21			49															
M105.0343T4.89	M105T5	105.034255258947	105.033835301171	105.042532448955	293.146275634851	292.079901711717	302.819010353573	63	40	2	20	[30][M]+	[M+Na]+ 82.0396	84															
M105.0428T7.49	M105T7	105.042828198256	105.042276429924	105.04315414401	449.206299889143	435.641435421207	452.066921949407	53	32	2	18			1858															
M105.0429T11.01	M105T11	105.042883740214	105.042306547421	105.043169626405	660.699844294486	650.820127540902	670.305294255737	70	39	1	21			171															
M105.0429T11.71	M105T12	105.042894979054	105.04232786777	105.043196693923	702.490691604308	691.814627321468	709.501781683587	53	31	1	18			77															
M105.0429T11.95	M105T12.1	105.042888487356	105.042290486698	105.043170835745	717.008748832023	710.196654846726	727.503506620082	50	33	1	16			957															
M105.0428T7.73	M105T8.1	105.042842764147	105.042229648722	105.04311014327	464.037862402152	461.076410526158	466.405160067333	44	30	2	12			4															
M105.0431T19.9	M105T20	105.043078157711	105.042450674712	105.043380478441	1194.20983909507	1181.94484922541	1201.059196264	49	28	2	18			74															
M105.0429T13.33	M105T13	105.042901098597	105.04227417505	105.043237225769	800.042400300068	777.328823596343	817.074625609954	65	28	2	20			187															
M105.0429T8.72	M105T9	105.042926649534	105.042254251179	105.043177544643	522.938554272164	515.197984355999	548.615034926605	55	34	1	11			1576															
M105.0429T12.66	M105T13.1	105.042904172585	105.042294690748	105.043195192028	759.525804457454	732.39941027457	776.051606972934	64	29	2	19			930															
M105.0429T6.99	M105T7.1	105.042885447349	105.042268583335	105.043192084732	419.570943605862	418.446821154648	422.530661627217	28	11	3	14			2057															
M105.0426T8.43	M105T8.2	105.042642234974	105.042293068122	105.043186975947	505.842135149783	498.30399234074	506.292378750423	16	4	3	9		[M+2H]2+ 208.055	43															
M105T1.5_.S..3.Hydroxybutyric.acid	M105T1.5	105.054989242116	105.054546257218	105.05526076193	76.2767835457388	75.7371022551264	76.9586523637102	63	42	0	21		[M+K]+ 66.0919 [M+2H-CH2]2+ 222.117	1	(S)-3-Hydroxybutyric acid	C4H8O3	104.04734	CHEBI:17290	HMDB00442	C03197	CID94318	WHBMMWSBFZVSSR-VKHMYHEASA-N	InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/t3-/m0/s1	Lipid metabolism	Sythesis and degradation of ketone bodies	Ketone bodies	2	a,b	
M105.0567T1.03	M105T1.6	105.056690640427	105.056323537316	105.056913066208	61.5411129437117	61.0140283054341	62.1565971700671	59	42	0	17	[28][M+1]+		26															
M105.0551T2.73	M105T3	105.055111246085	105.054757234845	105.055432794439	163.542647745838	160.616434204205	166.33467315461	53	39	1	13		[M+Na+K]2+ 148.155	11															
M105.0551T1.91	M105T2	105.05507348901	105.054787197204	105.055325513246	114.463543626158	113.210669016608	115.620101128952	43	36	0	7		[M+Na]+ 82.0597	6															
M105.0551T3.85	M105T4	105.055136102636	105.054824842356	105.055442103655	230.900312825699	227.406249823845	235.024065922193	44	35	0	9		[M+2K]2+ 132.188	8															
M105.0917T7.26	M105T7.2	105.091690247224	105.091220193532	105.09201902764	435.505766837352	433.899786474184	436.483476313117	49	37	1	11			1859															
M105.0912T2.71	M105T3.1	105.091161800555	105.091031446424	105.091814778238	162.789125187182	160.16863542001	163.926868603937	3	0	3	0			285															
M105.1109T0.8	M105T1.7	105.110877875847	105.110277040337	105.111160751332	48.278458847989	46.0902300103237	48.5491722313742	63	42	0	21	[29][M+1]+		1192															
M106.0124T0.07	M106T0	106.012433277199	106.011789604291	106.012647536635	4.15942032798575	3.57163585530601	6.43777893727266	43	25	2	16			34															
M106.0376T4.88	M106T5	106.037588895406	106.037237700284	106.037924946579	293.005275601872	291.951325472713	293.404013477325	47	35	0	12	[30][M+1]+		84															
M106.0504T0.82	M106T1	106.050406676296	106.049794538023	106.050718169841	49.2232006890473	46.0763254395338	64.0270973057633	80	42	3	21		[M+H-CH4]+ 121.072	29															
M106.0586T1.33	M106T1.1	106.058594415504	106.058163649527	106.05887079274	79.8351460493268	75.3703410528325	81.7678848469274	42	33	0	9			2802															
M106.0657T5.03	M106T5.1	106.065747010048	106.064637436635	106.066089601484	301.918831285763	300.975136297943	302.981639459581	66	42	3	21		[M+H]+ 105.058	9															
M106.0658T2.48	M106T2	106.06582729072	106.065223112487	106.066142540368	148.965430010456	148.181204194978	149.910394311973	62	42	0	20		[M+H-COCH2]+ 147.073	119															
M106.0867T1.12	M106T1.2	106.086749732335	106.086254580986	106.087246607469	67.4330377510246	42.9728360419422	68.680495768492	63	36	3	20			18															
M106.1118T0.8	M106T1.3	106.11178614383	106.111308734633	106.114193296851	48.2607741878242	47.1649502540266	48.8000842988767	54	38	0	16	[29][M+2]+		1193															
M106.9511T0.74	M107T1	106.951139747883	106.950508844262	106.951424897039	44.5469422327958	44.1548240419507	44.8057817614153	63	42	0	21		[M+2K]2+ 135.973	49															
M107.0315T0.64	M107T1.1	107.031537966297	107.03091538397	107.03187512787	38.5832128054178	37.9512760184832	40.417759585427	66	42	3	21	[31][M]+		14															
M107.0316T0.07	M107T0	107.03163532146	107.031255325879	107.031985374969	4.47582166934142	1.43908792352946	14.4653759494081	57	40	0	15			1816															
M107.0498T6.46	M107T6	107.049845731497	107.049491356668	107.050089400064	387.605846832226	386.58630057448	388.470638699671	52	39	0	13			507															
M107.0708T1.05	M107T1.2	107.070782098403	107.070237128662	107.071286641662	62.8561294707723	61.985082523368	78.3484393260035	68	42	2	21		[M+2H]2+ 212.121	26															
M107.0707T1.91	M107T2	107.070708906567	107.070268107197	107.071141605953	114.591627261695	108.39361601913	116.27193798711	62	42	2	18		[M+Na]+ 84.0765	6															
