variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M587.1796T6.07	metabolomics_liver_hilic_neg	MX2	hilic			NA												M587T6	587.179562917626	364.338790655571	[774][M+1]-		4	NA		-0.816128871470447	0.201051371961928	0	0.396722157809078	0.415612338710104	0	1.65399944176691		0
M535.1549T5.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M535T5	535.154921331548	306.545013762054	[733][M]-		9	386	@M536.1585T5.11|-13C|@M537.1605T5.1|-18O|-13C2	0.642156038121605	0.201051371961928	0	-1.03136724040383	0.0020633731428323	1	1.48756424735219		0
M261.1823T3.62	metabolomics_liver_hilic_neg	MX2	hilic			NA												M261T4	261.182328383401	216.99745950731			8	NA		-0.467768371589798	0.201051371961928	0	-0.131723876468534	0.741094171643603	0	2.12491723801418		0
M441.0923T6.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M441T7	441.092331138171	400.184319859412		[M-H]- 442.102	7	NA		-0.455425707705114	0.201051371961928	0	-0.517447126671167	0.0259437044019862	1	2.10481240560801		0
M162.9476T20.2	metabolomics_liver_hilic_neg	MX2	hilic			NA												M163T20.1	162.947618318718	1212.02499858432	[143][M+2]-		30	NA		0.408108599063141	0.201051371961928	0	0.308880352418242	0.194348928446392	0	1.87098891787428		0
M204.9991T10.72	metabolomics_liver_hilic_neg	MX2	hilic			NA												M205T11	204.999147455106	643.168339825819			2069	NA		1.49850708481362	0.202776459561016	0	-0.0331481026502072	0.946124985696506	0	2.24954113444501		0
M269.1511T2.93	metabolomics_liver_hilic_neg	MX2	hilic			NA												M269T3	269.151148165913	175.704287030454			22	NA		1.30700104758471	0.202776459561016	0	-0.406381477956407	0.621129291201429	0	1.80169295091012		0
M202.0335T9.04	metabolomics_liver_hilic_neg	MX2	hilic			NA												M202T9.1	202.033476532285	542.273913031647			10	NA		0.821941986655652	0.204063421551679	0	0.147953652896756	0.847066807011933	0	1.96793357503871		0
M147.0299T4.61	metabolomics_liver_hilic_neg	MX2	hilic			NA												M147T5	147.029949343935	276.757247558435			978	NA		0.411093556101111	0.215799687417703	0	0.0373827444059884	0.954865753096235	0	1.81146967228306		0
M963.2869T10.35	metabolomics_liver_hilic_neg	MX2	hilic			NA												M963T10.1	963.286884764085	621.289485740159			26	321	@M881.2589T10.32|+2(H2O)+(HCOOH)|@M962.2843T10.35|+13C|@M962.7858T10.35|+13Cdb	-0.6152154003573	0.218592168108236	0	-0.456422512158214	0.219485069270031	0	2.27956208783142		0
M245.1145T4.69	metabolomics_liver_hilic_neg	MX2	hilic			NA												M245T5	245.114481373157	281.25106756571			995	166	@M246.1178T4.69|-13C	-0.53860372122508	0.218592168108236	0	-0.224015625909953	0.578443309411082	0	1.8364794731125		0
M549.1507T10.33	metabolomics_liver_hilic_neg	MX2	hilic			NA												M549T10.2	549.15073329108	620.001015079843			26	321	@M548.1489T10.33|+13C|+15N|@M548.6503T10.33|+13Cdb	-0.526897506462813	0.218592168108236	0	-0.340047789417348	0.313101329746909	0	2.17254899241479		0
M779.2952T10.57	metabolomics_liver_hilic_neg	MX2	hilic			NA												M779T11	779.295162530953	634.393484501359			2124	468	@M794.3149T10.55|-(CH3.)	-0.611085137444773	0.22323589065242	0	-0.115146216478433	0.842488960836322	0	2.47035449865992		0
M202.0184T1.81	metabolomics_liver_hilic_neg	MX2	hilic			NA												M202T2.1	202.018418875238	108.337583829393			2357	NA		-1.19875759731026	0.228750820973494	0	-0.987477991108999	0.158010441852674	0	1.81467165033167		0
M751.0765T7.43	metabolomics_liver_hilic_neg	MX2	hilic			NA												M751T7	751.076502631785	445.6048953248	[853][M+2]-		3	NA		0.540877326983015	0.230450950373361	0	0.0746122565836203	0.903422176337748	0	2.00435053689206		0
M865.5032T1.2	metabolomics_liver_hilic_neg	MX2	hilic			NA												M866T1	865.50315658034	72.2476871997684	[896][M]-	[M-H-H20]- 884.538	48	489	@M866.5059T1.19|-13C	1.35381856492068	0.231310126611241	0	1.78039356318768	0.0105232555968024	1	1.75018721587419		0
M220.1075T3.43	metabolomics_liver_hilic_neg	MX2	hilic			NA												M220T3.1	220.107507159101	205.845995415443	[275][M+1]-		691	NA		-0.434151341440696	0.231310126611241	0	-0.0748305170565189	0.862272470568926	0	1.98265409435804		0
M235.0462T10.14	metabolomics_liver_hilic_neg	MX2	hilic			NA												M235T10	235.046186334971	608.201821952002	[310][M]-	[M-H]- 236.055	23	NA		0.351451447829273	0.231310126611241	0	0.162415470213578	0.530846504000455	0	1.98006604163395		0
M548.6503T10.33	metabolomics_liver_hilic_neg	MX2	hilic			NA												M549T10	548.65034387001	620.034225191453		[3M-2H]2- 366.438 [M-H]- 549.658	26	321	@M548.1489T10.33|+13Cdb|@M549.1507T10.33|-13Cdb|@M630.6775T10.36|-2(H2O)-(HCOOH)	-0.463189830290805	0.23163047291364	0	-0.362950068457017	0.196170156534225	0	2.13335481910041		0
M265T10_2.3.Diphospho.D.glyceric.	metabolomics_liver_hilic_neg	MX2	hilic	2,3-Diphospho-D-glyceric acid;2,3-Bisphospho-D-glyceric acid	CHEBI:17720	2	a,b	C01159	Carbohydrate metabolism	Glycolysis	Glycolysis	HMDB01294	CID186004	C3H8O10P2	265.95927	XOHUEYCVLUUEJJ-UWTATZPHSA-N	InChI=1S/C3H8O10P2/c4-3(5)2(13-15(9,10)11)1-12-14(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H2,9,10,11)/t2-/m1/s1	M265T10	264.952326252766	594.503046795352		[M+Cl]- 229.983 [M-H]- 265.96	1884	NA		1.27443654071675	0.234420719916515	0	-0.247586588169113	0.765338048915201	0	2.02254788446879		0
M112.0405T8.66	metabolomics_liver_hilic_neg	MX2	hilic			NA												M112T9.2	112.040515507019	519.328594007429			1317	NA		-0.884262232015448	0.234420719916515	0	-0.068643949211797	0.964152609066478	0	1.73519867982752		0
M809.238T9.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M809T10	809.237985989191	589.516282822431			35	395	@M557.1538T9.88|+(C9H16O8)|@M809.7397T9.83|-13Cdb|@M810.2403T9.82|-13C	-0.437139833228049	0.234420719916515	0	-0.357105980572882	0.171642578574326	0	2.13640741602039		0
M620.0874T7.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M620T7	620.087378099163	438.380966265049			3	NA		0.419743090450144	0.234420719916515	0	0.0797734719543293	0.843387971652782	0	1.87895848891882		0
M814.5535T17.12	metabolomics_liver_hilic_neg	MX2	hilic			NA												M815T17	814.553457098215	1027.00215528241			1940	NA		0.362402479871346	0.234420719916515	0	-0.152223583982337	0.513823839688283	0	1.73458898154037		0
M368.9998T10.16	metabolomics_liver_hilic_neg	MX2	hilic			NA												M369T10	368.999839590037	609.396737166523			1692	NA		3.15158458772523	0.235644001377225	0	-3.4711209237065	0.0477589757683084	1	1.76787663225939		0
M806.4985T1.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M806T1	806.4985143732	71.2552191745007		[M-H-C2H4]- 835.538	48	NA		1.04936871441018	0.236010225227128	0	-0.973040086078884	0.106012277226208	0	1.76648915077654		0
M199.0978T1.5	metabolomics_liver_hilic_neg	MX2	hilic			NA												M199T1.1	199.097786689543	89.8961016008403		[M+Cl]- 164.129	11	NA		0.849886850714441	0.236010225227128	0	-0.0979788549509166	0.843387971652782	0	1.43983399959912		0
M437.0877T2.93	metabolomics_liver_hilic_neg	MX2	hilic			NA												M437T3	437.08765035624	175.654827300781			22	NA		0.34967822899387	0.236010225227128	0	0.207851108588144	0.391520916244756	0	1.59552016305929		0
M218.0088T3.16	metabolomics_liver_hilic_neg	MX2	hilic			NA												M218T3	218.008793593788	189.499104257316			22	141	@M220.0059T3.16|-34S|-41K|-37Cl	6.74869385068795	0.237714931062426	0	1.86149813978781	0.76179459991971	0	1.50531468801935		0
M652.6332T10.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M653T10	652.633165139336	606.472246321647			1803	NA		3.09187301704915	0.237714931062426	0	-2.48580621901403	0.174666725633382	0	1.9139541586063		0
M173T10.2_DL.Arginine.Arginine	metabolomics_liver_hilic_neg	MX2	hilic	DL-Arginine;Arginine	CHEBI:16467	2	a,b	C02385	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|D-Arginine and D-Ornithine metabolism	Arginine|Urea cylcle|D-Arginine	HMDB00517	CID232	C6H14N4O2	174.11168	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	M173T10.2	173.104477896892	625.99808570106			26	NA		-1.73494763219187	0.237714931062426	0	-0.226389433479568	0.911786268358582	0	1.72090409634675		0
M229T9_D.Ribose.1.phosphate.D.R.	metabolomics_liver_hilic_neg	MX2	hilic	D-Ribose 1-phosphate|D-Ribulose 5-phosphate;Ribulose 5-phosphate|D-Xylulose 5-phosphate;Xylulose 5-phosphate|D-Ribose 5-phosphate;Ribose 5-phosphate;D-ribofuranose 5-phosphate	CHEBI:16300|CHEBI:17797|CHEBI:16332|CHEBI:52742	2	a,b	C00620|C00199|C00231|C00117	Carbohydrate metabolism|Nucleotide metabolism	Pentose and Glucuronate interconversions|Pentose Phosphate pathway|Purine metabolism	Xylose|Pentose|Inosine and Xanthine	HMDB01489|HMDB00868|HMDB01548	CID123732|CID439184|CID439190|CID439167	C5H11O8P	230.0191	YXJDFQJKERBOBM-SOOFDHNKSA-N|FNZLKVNUWIIPSJ-UHNVWZDZSA-N|FNZLKVNUWIIPSJ-RFZPGFLSSA-N|KTVPXOYAKDPRHY-SOOFDHNKSA-N	InChI=1S/C5H11O8P/c6-1-2-3(7)4(8)5(12-2)13-14(9,10)11/h2-8H,1H2,(H2,9,10,11)/t2-,3-,4-,5?/m1/s1|InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/t4-,5+/m1/s1|InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/t4-,5-/m1/s1|InChI=1S/C5H11O8P/c6-3-2(1-12-14(9,10)11)13-5(8)4(3)7/h2-8H,1H2,(H2,9,10,11)/t2-,3-,4-,5?/m1/s1	M229T9	229.012054138217	528.486496240717	[300][M]-		748	155	@M230.0155T8.81|-13C|@M376.0654T8.77|-(C5H7O3N)-(H2O)	1.53491639998882	0.237714931062426	0	-1.49657331761734	0.0959568458049185	0	1.45572778906602		0
M398.0532T8.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M398T9	398.053197170008	512.812029275597			15	NA		1.31455462808347	0.237714931062426	0	0.0673474572958828	0.989929528639931	0	2.27241319807572		0
M205.1083T1.54	metabolomics_liver_hilic_neg	MX2	hilic			NA												M205T2.5	205.108263131166	92.4872336893918	[241][M+2]-		11	NA		1.1845215476481	0.237714931062426	0	0.21109868603882	0.861521206568778	0	1.74279544179211		0
M282.0657T8.05	metabolomics_liver_hilic_neg	MX2	hilic			NA												M282T8.1	282.065698760286	482.881696004681	[395][M+3]-		275	206	@M462.1294T8.06|-(C6H10O5)-(H2O)	-1.08347598834954	0.237714931062426	0	-0.129431066542562	0.928084262606936	0	1.65295338427166		0
M116.9072T1.68	metabolomics_liver_hilic_neg	MX2	hilic			NA												M117T2	116.90721398638	100.81381865101		[M-H-CO2]- 161.908	37	32	@M118.9042T1.68|-34S|-41K|-37Cl|@M120.9013T1.68|-44Ca|@M160.897T1.68|-(CO2)|@M222.8976T1.68|-(H2O)-2(CO2)	1.00964377611964	0.237714931062426	0	0.343760187119845	0.69711963269069	0	1.75226516698706		0
M227T3_Deoxyuridine.2..Deoxyuri.	metabolomics_liver_hilic_neg	MX2	hilic	Deoxyuridine;2'-Deoxyuridine	CHEBI:16450	2	a,b	C00526	Nucleotide metabolism	Pyrimidine metabolism	Deoxyuridine	HMDB00012	CID13712	C9H12N2O5	228.0746	MXHRCPNRJAMMIM-SHYZEUOFSA-N	InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1	M227T3	227.067714867479	161.909879842503	[290][M]-		22	148	@M228.0711T2.69|-13C	-0.922603964321826	0.237714931062426	0	0.773096808480847	0.152046281537815	0	1.86793363417462		0
M341.085T2.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M341T3.1	341.084987701469	152.999412488113			25	NA		0.87240917162711	0.237714931062426	0	-0.786339321572525	0.123434166557815	0	1.68374318038224		0
M233.151T4.95	metabolomics_liver_hilic_neg	MX2	hilic			NA												M233T5.1	233.150975284856	297.087657983577	[308][M]-	[2M-H]- 117.079	12	161	@M234.1545T4.95|-13C	-0.687438389596377	0.237714931062426	0	0.211315260557249	0.651328385195138	0	1.86315773230632		0
M307.094T7.02	metabolomics_liver_hilic_neg	MX2	hilic			NA												M307T7.2	307.093993640324	420.928232140899	[458][M+3]-		1504	NA		-0.634713166949354	0.237714931062426	0	-0.943545744459328	0.00457724393712164	1	1.56007522088727		0
M395.0883T10.16	metabolomics_liver_hilic_neg	MX2	hilic			NA												M395T10	395.088296635324	609.330969405772			1783	NA		0.599373836276172	0.237714931062426	0	-0.465174952823535	0.199579962471946	0	2.04726027594937		0
M140.0466T3.03	metabolomics_liver_hilic_neg	MX2	hilic			NA												M140T3.1	140.046645417844	181.650138409917		[M-3H]3- 423.168	22	NA		0.48615219066631	0.237714931062426	0	0.1511803703876	0.729218688309341	0	2.12378795110576		0
M548.1489T10.33	metabolomics_liver_hilic_neg	MX2	hilic			NA												M548T10	548.148870703572	619.936156757797		[3M-2H]2- 366.108	26	321	@M548.6503T10.33|-13Cdb|@M549.1507T10.33|-13C|-15N|@M630.1767T10.35|-2(H2O)-(HCOOH)|@M710.2017T10.37|-(C6H10O5)	-0.452895664282096	0.237714931062426	0	-0.344083320743227	0.235618414663507	0	2.14016891109447		0
M160.0614T4.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M160T4	160.061410569626	258.546361745768		[M-H-C6H10O5]- 323.128	1	NA		-0.375367978269036	0.237714931062426	0	0.054298871406143	0.821107942856495	0	1.70577063691944		0
M811.3212T10.04	metabolomics_liver_hilic_neg	MX2	hilic			NA												M811T10.1	811.321163532564	602.660782860523	[876][M]-		1677	477	@M812.3246T10.04|-13C	-0.29635349741832	0.237714931062426	0	0.164728222393915	0.386489233813248	0	2.25636753715595		0
M765.1981T9.64	metabolomics_liver_hilic_neg	MX2	hilic			NA												M765T10.1	765.198135659838	578.202056254424			17	NA		0.841228525875147	0.238708275004711	0	-0.896151360988174	0.0633687752792585	0	1.85476427977746		0
M214.0127T2.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M214T3.1	214.012675529289	169.680757557179			1654	NA		-4.91808491631796	0.240538471664572	0	1.12270237945282	0.745395227514583	0	1.69519828711581	svm	0
M347T9_Inosine.5..monophosphate.	metabolomics_liver_hilic_neg	MX2	hilic	Inosine 5'-monophosphate;IMP;5'-inosinic acid;Inosinic acid	CHEBI:17202	2	a,b	C00130	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00175	CID8582	C10H13N4O8P	348.0471	GRSZFWQUAKGDAV-KQYNXXCUSA-N	InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	M347T9	347.040389470428	568.363216378145			1483	NA		2.62736546962203	0.240538471664572	0	-7.84188447800477	7.20259248655039e-06	1	1.21494834560152		0
M329.1512T2.9	metabolomics_liver_hilic_neg	MX2	hilic			NA												M329T3	329.151200132747	174.137938097912	[512][M]-	[2M-H]- 165.078	22	255	@M330.1546T2.91|-13C	-0.512845519035324	0.240538471664572	0	-0.0236273825854347	0.993530513234597	0	1.85330379426437		0
M449.3283T1.48	metabolomics_liver_hilic_neg	MX2	hilic			NA												M449T1.2	449.32829462301	88.9121207484458		[M-H]- 450.329	11	NA		-0.449384595730315	0.240538471664572	0	0.916409006025955	0.000575732822185212	1	1.24694042605785		0
M973.3714T10.37	metabolomics_liver_hilic_neg	MX2	hilic			NA												M973T10.2	973.371433878437	622.312039863698			26	NA		-0.332805716942204	0.240538471664572	0	0.37359398130326	0.0514189242870776	0	1.80708335168756		0
M393.2659T1.53	metabolomics_liver_hilic_neg	MX2	hilic			NA												M393T2.2	393.265878046886	91.6920206638528		[M-H-C4H8]- 450.329	11	NA		-0.458917073571442	0.240621717295407	0	0.536616845094718	0.0440510654484448	1	1.44735700030396		0
M103.0595T5.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M103T5.1	103.059478625127	313.917357385519	[46][M+1]-		9	NA		-4.50145599008189	0.242153156218134	0	0.353006287761305	0.894262957558887	0	1.57789557478846		0
M308.979T9.88	metabolomics_liver_hilic_neg	MX2	hilic			NA												M309T10.1	308.979044367913	592.515464382955		[M+Cl]- 274.009 [M-H]- 309.986	1884	NA		3.96447683356115	0.242153156218134	0	-0.856198409023431	0.758756443001305	0	1.88323662191592		0
M401.0262T8.79	metabolomics_liver_hilic_neg	MX2	hilic			NA												M401T9	401.026196748102	527.536996039518		[M+Cl+HCOOH]- 320.049	748	NA		3.84845432366877	0.242153156218134	0	-2.27363312068573	0.372944351985969	0	1.8521845797079		0
M362.0497T8.78	metabolomics_liver_hilic_neg	MX2	hilic			NA												M362T9	362.049703363982	526.904548800915		[M-H+CF3COOH]- 229.071	748	NA		3.78916578469425	0.242153156218134	0	-1.53352526307995	0.556441281430205	0	1.74945751889564		0
M201T5_Sebacic.acid	metabolomics_liver_hilic_neg	MX2	hilic	Sebacic acid	CHEBI:41865	2	a,b	C08277	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00792	CID5192	C10H18O4	202.12051	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	M201T5	201.113306895807	296.651556980811			922	NA		1.24882470805296	0.242153156218134	0	-0.165806581601604	0.834310430164493	0	1.90546401705649		0
M571.1286T8.82	metabolomics_liver_hilic_neg	MX2	hilic			NA												M571T9	571.128639296907	529.387888775885	[761][M]-	[M+Cl+HCOOH]- 490.149	748	400	@M572.1318T8.82|-13C	1.16309943761502	0.242153156218134	0	-1.33293286593779	0.0488732838473052	1	1.40065268572654		0
M133.5212T10.1	metabolomics_liver_hilic_neg	MX2	hilic			NA												M134T10	133.521237597708	605.871108651967			1678	NA		1.02325547709314	0.242153156218134	0	0.765644064368299	0.255516891592288	0	1.40280106187928		0
M478.1685T8.62	metabolomics_liver_hilic_neg	MX2	hilic			NA												M478T9.1	478.16845838244	517.122156135552			1305	NA		-0.564120084220093	0.242153156218134	0	-0.259057020673781	0.566211233015455	0	2.04340303336495		0
M365.4311T10.33	metabolomics_liver_hilic_neg	MX2	hilic			NA												M365T10.2	365.431052015392	620.012821469054		[M-H]- 366.438 [2M-3H]3- 549.658	26	NA		-0.530151853549715	0.242153156218134	0	-0.416715623646507	0.228322453311976	0	2.14137445844268		0
M323.1467T10.13	metabolomics_liver_hilic_neg	MX2	hilic			NA												M323T10	323.146744380826	607.731879381585			1690	NA		0.495077588568948	0.242153156218134	0	0.855874343269557	0.00120699256064446	1	1.72284307997798		0
M376.033T7.46	metabolomics_liver_hilic_neg	MX2	hilic			NA												M376T7	376.033017261387	447.319906257456			302	NA		0.431514734675275	0.242153156218134	0	0.17044162812266	0.640929878565938	0	2.06758180185542		0
M282T6_Guanosine	metabolomics_liver_hilic_neg	MX2	hilic	Guanosine	CHEBI:16750	2	a,b	C00387	Nucleotide metabolism	Purine metabolism	Guanine	HMDB00133	CID6802	C10H13N5O5	283.09167	NYHBQMYGNKIUIF-UUOKFMHZSA-N	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	M282T6	282.084749242544	373.048834272949	[405][M]-		364	NA		0.348084679532882	0.242153156218134	0	-1.04484050041986	7.20259248655039e-06	1	1.06367511547477		0
M649.2679T9.82	metabolomics_liver_hilic_neg	MX2	hilic			NA												M649T10	649.267911487326	589.371281779875	[811][M]-		35	436	@M650.2711T9.82|-13C	-0.261426273264842	0.242153156218134	0	0.225392772991551	0.157225128407908	0	2.06966598880389		0
M909.1641T6.74	metabolomics_liver_hilic_neg	MX2	hilic			NA												M909T7	909.164133675988	404.535928954949	[910][M]-		2400	NA		0.20318430099141	0.242153156218134	0	-0.157900877838006	0.208846465993135	0	1.92364797816115		0
M118T7.1_L.Threonine.Threonine.L..	metabolomics_liver_hilic_neg	MX2	hilic	L-Threonine;Threonine|L-Homoserine|D-allo-Threonine	CHEBI:16857|CHEBI:15699|CHEBI:28718	2	a,b	C00188|C00263|C12317	Amino acid metabolism	Glycine, Serine and Threonine	Serine|Threonine	HMDB00167|HMDB00719	CID6288|CID12647|CID90624	C4H9NO3	119.0582	AYFVYJQAPQTCCC-GBXIJSLDSA-N|UKAUYVFTDYCKQA-VKHMYHEASA-N|AYFVYJQAPQTCCC-PWNYCUMCSA-N	InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1|InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)/t3-/m0/s1|InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m1/s1	M118T7.1	118.051127186649	422.898593627732	[70][M]-		3	NA		-0.265120097976965	0.244363559503835	0	-0.0424571945099252	0.889387750570417	0	2.00198558011793		0
M250.0256T7.49	metabolomics_liver_hilic_neg	MX2	hilic			NA												M250T7	250.02560699723	449.655123784173	[338][M+1]-		3	NA		0.291580008401752	0.248570796982486	0	-0.178721266208566	0.358290214171006	0	2.11743061019971		0
M284.0991T7.98	metabolomics_liver_hilic_neg	MX2	hilic			NA												M284T8.2	284.099057274309	478.877204103908	[411][M]-	[M+Cl]- 249.131	2	211	@M285.1024T7.98|-13C|@M286.103T7.98|-18O|-13C2	-0.256819079061387	0.249091788492383	0	0.178030381683303	0.285227824271333	0	1.75610911791191		0
