variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M582.2202T9.39	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M582T9	582.220207563754	563.666611275127			833	548	@M544.2694T9.39|+Ca|@M598.2549T9.39|-(CH4)|@M599.2466T9.39|-(NH3)|-NH3	-0.537925818666812	0.683304287682632	0	-1.33380224815529	0.462784745350197	0	0.193837946931508		0
M321.6552T4.03	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M322T4	321.655247092042	241.618537365363			1876	NA		0.1968883691624	0.683304287682632	0	-0.425768171646542	0.389695549515612	0	0.347897655930588		0
M225.9873T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M226T1	225.987309891618	39.5561399668096	[253][M+2]+		496	6	@M128.02T0.66|+(H2SO4)|@M223.99T0.66|+34S|+41K|+37Cl|@M224.9906T0.66|+15N|@M243.9982T0.66|-(H2O)|@M267.0143T0.66|-(CH3CN)|-(C2H3N)	0.110975876067858	0.683304287682632	0	-0.288701770027963	0.264766116401509	0	0.479449793204667		0
M618.3965T5.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M618T6.2	618.396540264766	353.149053342241		[M+2Na-H]+ 573.431	78	NA		0.149538841692868	0.68334528542304	0	-0.216893944360542	0.633906074150318	0	0.303019733337476		0
M351.2751T9.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M351T10	351.27514243434	588.58334766691		[M+H]+ 350.268	20	215	@M307.2488T9.81|+(C2H4O)|@M373.2572T9.81|-Na|@M395.3016T9.81|-(C2H4O)|@M456.3546T9.81|-(NC3H9)-(HCOOH)	1.6178390584775	0.683608050380746	0	-1.32739655447446	0.828869542037898	0	0.501487394996771		0
M376.1989T2.54	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M376T3.4	376.19885474271	152.19073815683	[708][M]+		105	NA		0.0424054049311824	0.683768920417545	0	0.679395238745858	0.00304317437980517	1	0.113417785773659		0
M782.5753T4.98	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M783T5	782.575294219808	298.582438871087		[M+K+NH3]+ 726.575	8	NA		-0.139191273503128	0.684330604233275	0	0.666320644826357	0.0043281410967806	1	0.42567150710355		0
M414.3373T7.32	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M414T7	414.337347382723	439.077568462161			976	NA		0.278245635862781	0.68506324063745	0	0.72391574692201	0.445631236740875	0	0.268979334840723		0
M405.1286T1.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M405T1.4	405.128598367459	71.7837443085717			3209	NA		0.0961514105635644	0.68506324063745	0	0.0850676273529078	0.80143464280559	0	0.320880647872682		0
M375.1324T5.39	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M375T5.2	375.132373900044	323.189855705971	[704][M]+		16	425	@M376.1358T5.39|-13C	-0.0980065470212388	0.686412860151714	0	0.114912622115092	0.722130304979084	0	0.241970648311219		0
M401.2893T6.77	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M401T7.1	401.289254079378	405.916803678589			2685	NA		0.223887946615793	0.686415529394331	0	-0.640454564618837	0.205617349567369	0	0.50577664797362		0
M312.112T1.04	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M312T1.3	312.112044677905	62.2267945459366	[526][M]+	[M+Na]+ 289.124	3	318	@M344.1355T1.08|-(CH3OH)	-0.12249839267885	0.686464525601075	0	0.209205144281121	0.547511095036032	0	0.253791581407812		0
M193.5909T1.01	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M194T1.1	193.590945135117	60.4088416240334		[M+2H-HCOOH]2+ 431.178	3	NA		0.612799693333933	0.686607950633923	0	1.51973534147452	0.468164687238662	0	0.384713519851478		0
M425.8533T4.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M426T5.1	425.853304464295	288.006931637475			33	NA		-0.494941351145386	0.686607950633923	0	-0.0589969468510834	0.958573848770619	0	0.225076830147471		0
M312.5887T2.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M313T2	312.588672318766	129.432991066079			75	NA		-0.248436255547016	0.686918310940856	0	0.44068669508381	0.526503112005477	0	0.383687701961752		0
M450.1989T1.12	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M450T1.2	450.198874830139	67.2893244654753	[901][M]+		7	527	@M451.2023T1.12|-13C	0.325074721976687	0.68739435022731	0	-0.867917309912976	0.254072647628347	0	0.337806739544226		0
M656.0446T5.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M656T6.1	656.044633097915	338.539723961677			85	NA		-1.01030030012579	0.687925440234174	0	-1.90782773754295	0.58454654020921	0	0.194826054732647		0
M373.106T1.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M373T1.1	373.10597538591	62.9992204403607	[694][M]2+		3	NA		-0.150885939270694	0.688051003724498	0	0.100389036612778	0.869620309255754	0	0.376366308366126		0
M243.9982T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M244T1	243.998237583142	39.7198817188393	[306][M+2]+		10	6	@M225.9873T0.66|+(H2O)|@M242.0007T0.66|+34S|+41K|+37Cl|@M243.0012T0.66|+15N	0.113041085237686	0.68939934765221	0	-0.284636486858005	0.296059096339395	0	0.466486910676651		0
M282.6501T4.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M283T4	282.650055283904	264.593093434115	[423][M+1]2+		1812	NA		0.692508580278929	0.690859418342303	0	-1.72214748852028	0.304493982917416	0	0.453050409908075		0
M274.1122T5.02	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M274T5	274.112181814425	300.958851503566		[3M+3Na-H]2+ 160.08	8	NA		0.326075682756642	0.690859418342303	0	-0.941233654380014	0.205617349567369	0	0.260602752407302		0
M510.1468T1.06	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M510T1	510.146843297393	63.5775482216779		[3M+2K]2+ 314.124	3	NA		-0.2494821144212	0.690859418342303	0	0.0688662402979432	0.955600651100711	0	0.276904219849		0
M161.0803T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M161T2.30	161.080346182156	113.147983699347			2	NA		-0.118074726730018	0.690859418342303	0	-0.143847969437779	0.730714051723969	0	0.383899758884764		0
M740.5577T6.02	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M741T6	740.5576741571	360.950201446124		[M+Na]+ 717.562	64	NA		1.40613808915295	0.691220000179437	0	0.750421055586983	0.880317389670703	0	0.322691105964855		0
M142.0872T5.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M142T5	142.087198767637	321.719920641863			16	NA		-0.104939888762798	0.691348317162645	0	-0.222673921332879	0.546579353867245	0	0.296197990905921		0
M309.2039T8.38	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M309T8	309.203924817335	502.627411779369		[M+H]+ 308.197	19	NA		-0.138820214958374	0.691554159342856	0	-0.14763950513048	0.765255178177255	0	0.168145162340555		0
M587.4297T17.07	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M587T17	587.429748183984	1024.43314260509		[M+K+NaCOOH]+ 480.479 [M+Na+NaCOOH]+ 496.453 [M+Na+HCOOH]+ 518.435	2244	NA		-0.209556522354491	0.691613703059662	0	-0.341058739794192	0.647280784788671	0	0.0519792602009606		0
M426.9397T5.35	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M427T5.3	426.939692924443	320.796277207686		[M+H]+ 425.928	16	NA		-0.651051720924627	0.692864047331117	0	0.852000036165219	0.688344381852751	0	0.345731801317122		0
M103.0394T1.91	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M103T2	103.039435132901	114.658515318198		[M+Na+3K-H]3+ 170.26	2	NA		-0.0832487838823184	0.692864047331117	0	-0.0303379547905891	0.912959249333218	0	0.423392805325702		0
M550.5628T5.78	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M551T6	550.562750147701	346.756811592102			58	NA		-0.138120177548046	0.69396022045819	0	0.540020779063864	0.0442369809634266	1	0.186328050664766		0
M608.3172T5.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M608T6.3	608.31720476953	348.574779116412		[M+H]+ 607.307	58	NA		0.128519040481283	0.69396022045819	0	0.457614716123192	0.319163920008328	0	0.162245626770185		0
M661.9513T6.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M662T6.6	661.951319291098	369.332218115488		[M+H+NH3]+ 643.92	64	NA		0.127850322693504	0.694140352728455	0	-0.247646857810984	0.478846502332003	0	0.352117116862054		0
M366.1346T1.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M366T1.4	366.13458069423	68.7111199460314		[M+Na]+ 343.143	7	NA		-0.0718519681777607	0.694140352728455	0	0.132351917763906	0.512888291683315	0	0.29396296619951		0
M205.119T1.1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M205T1.11	205.119007816971	65.7777818634131		[3M+2H]2+ 136.075 [M+H]+ 204.117	7	123	@M233.1505T1.1|-(C2H4)|@M239.1036T1.18|-(H2S)	-0.189247329868952	0.694288028117464	0	-0.681453433187606	0.314975134960322	0	0.1540829428804		0
M110.0094T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M110T1.3	110.009378417198	39.5139673802308	[31][M]+	[M+Na]+ 87.0249	10	6	@M111.0101T0.66|-13C|-15N|@M112.0069T0.66|-34S|-41K|-37Cl|@M128.02T0.66|-(H2O)|@M151.036T0.66|-(CH3CN)|-(C2H3N)|@M154.0368T0.66|-(C2H4O)	0.0651570605239478	0.694379555017666	0	-0.136440829770301	0.430521868402409	0	0.513894309731731		0
M661.4168T6.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M661T6	661.416757208542	369.326580406107		[M+H-CO]+ 688.421	64	NA		0.143581702288026	0.695904679392767	0	-0.396049359597493	0.244592835981421	0	0.44296943242277		0
M444.2478T2.39	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M444T2	444.24783730548	143.192888250977			42	NA		0.370823092118846	0.695922159105256	0	-0.32555948357666	0.818862655883288	0	0.433808076835325		0
M298.1429T1.48	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M298T1.4	298.142850629345	88.7307454598755		[M+K]+ 259.184	38	NA		0.11349811045209	0.69601652448102	0	-0.186217971202787	0.582737590638339	0	0.409247547977914		0
M506.2202T6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M506T6.3	506.220154596342	359.935475161121	[1021][M]+		2827	596	@M507.2237T6|-13C	0.149306377488683	0.69637738967046	0	-0.423134070562586	0.227602819685503	0	0.370784353489644		0
M391.2027T1.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M391T2.2	391.2027153982	108.673784611145	[750][M]+	[M+H]+ 390.199	63	446	@M392.2061T1.81|-13C	0.390804272605278	0.697575408795221	0	1.78616240461318	0.225700157265666	0	0.263855988552779		0
M338.241T8.06	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M338T8	338.240981531855	483.634077585895			1406	NA		-0.228694909017328	0.697689547403585	0	0.659158071744578	0.219061601983262	0	0.403163652114718		0
M288.9046T4.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M289T4.1	288.90460062536	242.83298159786			1821	NA		0.681234974358052	0.697697905426053	0	-1.01301896986866	0.637485794628364	0	0.426106550520926		0
M793.7482T5.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M794T6.4	793.748203892846	348.667017948568		[3M+2K]2+ 503.2	58	NA		0.100110947047735	0.698105944425717	0	0.642281182982192	0.108037399555088	0	0.119738622943597		0
M360.4565T4.34	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M360T4.2	360.456490681175	260.238002346886			1952	NA		0.133369931921612	0.698764260446292	0	0.0671702345865217	0.88700295804154	0	0.463773145773435		0
M421.0662T4.9	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M421T5.5	421.066235592885	294.013711598788		[M+H-C6H8O6]+ 596.097 [M+2H-HCOOH]2+ 886.122	74	NA		0.849873229383867	0.699332943400354	0	1.10490818220686	0.72044381449789	0	0.167947135550953		0
M746.6382T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M747T6.1	746.638235143483	375.876909490156			64	793	@M746.1377T6.26|+13Cdb	0.103562843863838	0.699332943400354	0	-0.0126858194333224	0.99255674291226	0	0.259334903405867		0
M456.3546T9.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M456T10	456.354645711205	588.616356652762		[M+H+NH3]+ 438.318	20	215	@M351.2751T9.81|+(NC3H9)+(HCOOH)|@M412.3281T9.81|+(C2H4O)|@M500.3809T9.81|-(C2H4O)	1.55334594715806	0.699683073726687	0	-0.60810706487605	0.934496680092301	0	0.399879423291289		0
M329.8557T4.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M330T4	329.855738166329	249.598050996098			1895	NA		0.668118467484851	0.700411353399636	0	-1.50674185975694	0.388845586677554	0	0.449110599394783		0
M244.0801T0.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M244T1.1	244.080052319592	47.8646460742343			4	NA		-0.128001228348385	0.700416512727975	0	-0.272594720784625	0.555640075211108	0	0.067571050937585		0
M283.1302T1.54	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M283T2	283.130228927856	92.6205484520212			2514	NA		-0.122505239482344	0.700416512727975	0	-0.785387691412009	0.110239563004945	0	0.0310260101213662		0
M788.3031T6.4	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M788T6.2	788.303114549343	384.246276771377		[M+H-C4H8]+ 843.38	80	NA		-1.04781165182914	0.70087868586889	0	1.92293327759246	0.526422388566076	0	0.19729876807191		0
M205.0828T0.82	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M205T1.7	205.082801536595	49.0639968781822		[2M+2Na+2K-H]3+ 246.182	4	NA		0.172217870271105	0.70087868586889	0	-0.761383706638231	0.0165249837457836	1	0.244296109953926		0
M468.4002T5.61	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M468T6.1	468.40020823098	336.408609824158		[M+Na]+ 445.419	79	NA		0.1334754174919	0.701385864949026	0	-0.212602577599244	0.60511632367578	0	0.495526548853375		0
M413.7937T6.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M414T6	413.793719567341	366.777336499329		[M+2H]2+ 825.581	64	NA		0.857639439965855	0.701825656483178	0	-0.555791286906707	0.879693495228282	0	0.49078676773313		0
M309.9758T0.67	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M310T1.1	309.975848674944	39.9088046711917			514	220	@M268.9488T0.67|+(CH3CN)|+(C2H3N)|@M311.9734T0.67|-34S|-41K|-37Cl|@M337.9708T0.66|-(CO)	0.124267192306128	0.701825656483178	0	-0.371034213392715	0.202319193041019	0	0.497017301540719		0
M561.4892T18.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M561T18	561.489215734404	1106.18217725783			1619	NA		-0.195884008582084	0.701910824623516	0	-0.372940116405273	0.599538713626214	0	0.0583727293943425		0
M211.1088T1.42	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M211T1.4	211.108780135451	85.139408147889			38	NA		-0.151466720191753	0.701910824623516	0	-0.265097518580625	0.634110643877266	0	0.144122824774295		0
M492.1603T5.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M492T6.1	492.160282653119	338.52044382558		[M+Na+NaCOOH]+ 401.187	85	NA		-0.99555912348446	0.702358086526811	0	-2.91735576569067	0.421971319490089	0	0.126383350565044		0
M326.3793T10.93	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M326T11.1	326.379309834125	655.83263708221	[567][M]+		17	340	@M327.3826T10.93|-13C|@M328.3859T10.92|-18O|-13C2	-0.486035008109447	0.702358086526811	0	-1.16493481452132	0.509749654565671	0	0.177259977129889		0
M317.1184T5.97	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M317T6	317.118446185385	358.127487466011		[M+2H-CH4]2+ 648.244	76	319	@M313.1237T5.94|+44Ca	-0.211886469155649	0.702358086526811	0	0.539492408444858	0.308282915591702	0	0.382645050870684		0
M585.2934T5.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M585T5.2	585.293397153315	324.589372877373	[1197][M]2+	[3M+H+K]2+ 376.866	16	NA		0.761487513747081	0.702538732601164	0	-1.89830301886278	0.323501865216785	0	0.307231172719789		0
M411.8654T4.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M412T5.2	411.86541610495	289.948275225772			33	NA		-1.39271954220698	0.702771660632579	0	-0.883100774203196	0.864728638393768	0	0.203681157149776		0
M423.9131T4.5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M424T4.2	423.913069165101	269.827139292636			77	NA		-0.235383033066917	0.702771660632579	0	-0.0578158321102382	0.93972870493842	0	0.137152490561249		0
M513.7709T5.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M514T6.1	513.770938952307	353.264182165519	[1031][M+1]2+		2844	NA		-0.231695108285434	0.702771660632579	0	-0.231595932350041	0.788427999502129	0	0.224303369157868		0
M377.1478T3.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M377T3	377.147809661083	188.681890045003			2294	NA		-0.163734309220315	0.702858859110223	0	-0.00934559807721946	0.975721903585065	0	0.31090824629222		0
M348.1786T3.62	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M348T4.3	348.178591430093	217.294084764315			2955	NA		-0.113892580156509	0.704393363223791	0	-0.423647522735301	0.319029555579439	0	0.212985728570092		0
M546.7821T6.09	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M547T6.3	546.782059785994	365.219079292488	[1126][M+1]2+		64	NA		-0.248857786791781	0.704425674341356	0	0.0256999009714143	0.995314296863624	0	0.223718225698969		0
M850.9338T7.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M851T7.6	850.933841159068	422.807856925696		[M+K+CF3COOH]+ 677.966	36	791	@M850.4343T7.05|+13Cdb	0.155235470672459	0.704425674341356	0	1.60428329655987	0.027458216050171	1	0.242410150670252		0
M240.1101T1.03	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M240T1.3	240.11008710921	61.9893019914077		[M+H-C5H8O4]+ 371.152	3	NA		0.0673671914902876	0.704425674341356	0	-0.0998937275448419	0.647738030433888	0	0.266899000414454		0
M826.8484T6.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M827T6.4	826.848369814672	369.270941657451	[1455][M]2+	[3M+2H]2+ 550.559	64	NA		0.11093328104165	0.705065564566548	0	-0.206756948393007	0.52489308483688	0	0.350404488327211		0
M793.7978T5.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M794T6.5	793.797777376351	348.749582076935		[M+K]+ 754.843	58	NA		0.0918120078843714	0.705115409217371	0	0.472402437315772	0.194674000888345	0	0.147012402314278		0
M153.9491T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M154T1	153.949080077282	39.5192101193626		[2M+3Na+K-H]3+ 177.457	10	52	@M149.9535T0.66|+44Ca|@M151.9503T0.66|+34S|+41K|+37Cl|@M194.9761T0.66|-(CH3CN)|-(C2H3N)	-0.137049512722761	0.705227663737955	0	0.0410001327684881	0.955068877942796	0	0.310930702000378		0
M501.2821T10.08	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M501T10	501.282092074985	604.664570831188	[1004][M+1]+		1195	NA		-0.286690524662774	0.706488104100049	0	-1.62720172333365	0.162106956693507	0	0.095653405953827		0
M543.7716T5.1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M544T5.1	543.771595169487	305.819724769122			3057	NA		0.251874186433058	0.707182936461021	0	-0.698381403396587	0.260522066013861	0	0.404244165497586		0
M293.2845T9.57	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M293T10	293.28453611491	574.298309493037			842	234	@M275.2739T9.57|+(H2O)	0.225908980555166	0.707589513154583	0	-0.401942334297743	0.554526650936928	0	0.458887911008298		0
